"title","image","link","specialPrice","realPrice","price","specialDiscount","discount","storeName"
"Case GEAR4 DENALI SNAP Para iPhone 14 Pro - Verde",,"https://mac-center.com/products/gear4-denali-snap-c-iphone-14-pro-green?_pos=114&_sid=89bce7313&_ss=r",169900,169900,169900,"0.00%","0.00%","mac-center"
"Case Catalyst Influence con Magsafe para iPhone 15 Pro - Negro...",,"https://mac-center.com/products/case-iphone-15-6-1-pro-magsafe-black?_pos=115&_sid=89bce7313&_ss=r",209000,119000,119000,"-75.63%","0.00%","mac-center"
"Protector de Pantalla QDOS OPTIGUARD Para iPhone 14 Plus/13 Pr...",,"https://mac-center.com/products/optiguard-glass-protect-iphone-14-plus?_pos=116&_sid=89bce7313&_ss=r",129000,129000,129000,"0.00%","0.00%","mac-center"
"PRORECTOR CAMARA IPHONE 15/15 PLUS",,"https://mac-center.com/products/prorector-camara-iphone-15-15-plus?_pos=117&_sid=89bce7313&_ss=r",99000,99000,99000,"0.00%","0.00%","mac-center"
"iPhone 16 Plus 512 GB Rosa",,"https://mac-center.com/products/iphone-16-my253be-a?_pos=118&_sid=89bce7313&_ss=r",6999000,6999000,6999000,"0.00%","0.00%","mac-center"
"CONTROL BACKBONE ONE PARA IPHONE USBC",,"https://mac-center.com/products/control-backbone-one-para-iphone-usbc?_pos=119&_sid=89bce7313&_ss=r",499900,499900,499900,"0.00%","0.00%","mac-center"
"iPhone 16 Pro 512 GB Titanio del desierto",,"https://mac-center.com/products/iphone-16-pro-mynp3be-a?_pos=120&_sid=89bce7313&_ss=r",7629000,7629000,7629000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Plus - Azul denim",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-plus-myya3zm-a",319000,319000,319000,"0.00%","0.00%","mac-center"
"Funda transparente con MagSafe para el iPhone 16 Plus",,"https://mac-center.comhttps://mac-center.com/products/funda-transparente-con-magsafe-para-el-iphone-16-plus-ma7d4zm-a",319000,319000,319000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 - Color arcilla",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-mt0q3zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 - Rosa claro",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-mt0u3zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 - Color ciprés",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-mt0x3zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 - Azul invierno",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-mt0y3zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 Plus - Rosa claro",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-plus-mt143zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda transparente con MagSafe para el iPhone 15 Plus",,"https://mac-center.comhttps://mac-center.com/products/funda-transparente-con-magsafe-para-el-iphone-15-plus-mt213zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Plus - Medianoche",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-plus-mpt33zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Plus - Azul tempestad",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-plus-mpt53zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Pro - Suculenta",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-pro-mptl3zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Pro - Resplandor solar",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-pro-mptm3zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda transparente con MagSafe para el iPhone 14",,"https://mac-center.comhttps://mac-center.com/products/funda-transparente-con-magsafe-para-el-iphone-14-mpu13zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda transparente con MagSafe para el iPhone 14 Plus",,"https://mac-center.comhttps://mac-center.com/products/funda-transparente-con-magsafe-para-el-iphone-14-plus-mpu43zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda transparente con MagSafe para el iPhone 14 Pro",,"https://mac-center.comhttps://mac-center.com/products/funda-transparente-con-magsafe-para-el-iphone-14-pro-mpu63zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"Base De Carga Stand Inalámbrica Belkin Qi 10w - Con Parlante Bluetooth - Blanco",,"https://mac-center.comhttps://mac-center.com/products/belkin-wireless-charger-stand-speaker",299000,299000,299000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 - Lila",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-mpry3zm-a",299000,299000,299000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Plus - Suculenta",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-plus-mptc3zm-a",299000,299000,299000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 - Resplandor solar",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-mpt23zm-a",299000,299000,299000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Plus - Lila",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-plus-mpt83zm-a",299000,299000,299000,"0.00%","0.00%","mac-center"
"BATTERY, IPHONE 8",,"https://mac-center.comhttps://mac-center.com/products/battery-iphone-8",289999,289999,289999,"0.00%","0.00%","mac-center"
"Care Protection Plan Apple iPhone 2",,"https://mac-center.comhttps://mac-center.com/products/care-protection-plan-apple-iphone-2",287900,287900,287900,"0.00%","0.00%","mac-center"
"Estuche de silicona con MagSafe para el iPhone 13 Pro Max - Rosa caliza",,"https://mac-center.comhttps://mac-center.com/products/estuche-de-silicona-con-magsafe-para-el-iphone-13-pro-max-mm2r3zm-a",269000,269000,269000,"0.00%","0.00%","mac-center"
"Case UAG Dot con MagSafe Para iPhone 14 Pro (Exclusivo de Apple) - Negro",,"https://mac-center.comhttps://mac-center.com/products/uag-dot-case-w-magsafe-iphone-14-pro-blk",239000,239000,239000,"0.00%","0.00%","mac-center"
"iPhone 16 256 GB Rosa",,"https://mac-center.com/products/iphone-16-myeg3be-a?_pos=121&_sid=89bce7313&_ss=r",5279000,5279000,5279000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 TRANSPARENTE",,"https://mac-center.com/products/estuche-magsafe-iphone-15-transparente?_pos=122&_sid=89bce7313&_ss=r",39000,39000,39000,"0.00%","0.00%","mac-center"
"iPhone 16 Plus 128 GB Verde azulado",,"https://mac-center.com/products/iphone-16-mxvy3be-a?_pos=123&_sid=89bce7313&_ss=r",5259000,5259000,5259000,"0.00%","0.00%","mac-center"
"Case GEAR4 CRYSTAL PALACE Para iPhone 13 Pro -  Transparente",,"https://mac-center.com/products/g4-crystal-palace-iphone-13-pro-clear?_pos=124&_sid=89bce7313&_ss=r",139900,119000,119000,"-17.56%","0.00%","mac-center"
"iPhone 14 Plus 512 GB Azul medianoche",,"https://mac-center.com/products/iphone-14-mq593be-a?_pos=125&_sid=89bce7313&_ss=r",5869000,5869000,5869000,"0.00%","0.00%","mac-center"
"iPhone 16 Pro 1 TB Titanio negro",,"https://mac-center.com/products/iphone-16-pro-mynr3be-a?_pos=126&_sid=89bce7313&_ss=r",8799000,8799000,8799000,"0.00%","0.00%","mac-center"
"iPhone 16 Plus 512 GB Verde azulado",,"https://mac-center.com/products/iphone-16-my2j3be-a?_pos=127&_sid=89bce7313&_ss=r",6999000,6999000,6999000,"0.00%","0.00%","mac-center"
"iPhone 16 Plus 128 GB Blanco",,"https://mac-center.com/products/iphone-16-mxvv3be-a?_pos=128&_sid=89bce7313&_ss=r",5259000,5259000,5259000,"0.00%","0.00%","mac-center"
"Case GRIFFIN SURVIVOR Clear Para iPhone 14 Pro - Negro",,"https://mac-center.com/products/griffin-survivor-clear-case-for-iphone-14-pro-black?_pos=129&_sid=89bce7313&_ss=r",159000,159000,159000,"0.00%","0.00%","mac-center"
"Case PATCHWORKS LUMINA Para iPhone 13 Pro - Transparente/Negro",,"https://mac-center.com/products/patchworks-lumina-black-iphone-13-pro?_pos=130&_sid=89bce7313&_ss=r",29000,29000,29000,"0.00%","0.00%","mac-center"
"Case PATCHWORKS LUMINA MAGSAFE Para iPhone 14 Pro- Transparente",,"https://mac-center.com/products/patchworks-lumina-magsafe-clear-iphone-14-pro-lum-023757?_pos=131&_sid=89bce7313&_ss=r",39000,39000,39000,"0.00%","0.00%","mac-center"
"Protector de Pantalla para iPhone SE / 8 / 7 / 6 Glass Optiguard",,"https://mac-center.com/products/protector-de-pantalla-para-iphone-se-8-7-6-glass-optiguard?_pos=132&_sid=89bce7313&_ss=r",89900,89900,89900,"0.00%","0.00%","mac-center"
"FUNDA MAGSAFE IPHONE 15 PROMAX TRAN/ORO",,"https://mac-center.com/products/funda-magsafe-iphone-15-promax-tran-oro?_pos=133&_sid=89bce7313&_ss=r",84500,84500,84500,"0.00%","0.00%","mac-center"
"Case UAG U DOT Para iPhone 13 Pro Max - Rosa",,"https://mac-center.com/products/uag-u-dot-case-iphone-13-pro-max-clay?_pos=134&_sid=89bce7313&_ss=r",99000,99000,99000,"0.00%","0.00%","mac-center"
"Case QDOS HYBRID SNAP Para iPhone 14 Plus - Transparente",,"https://mac-center.com/products/case-qdos-recycled-hybrid-magsafe-para-iphone-14-plus?_pos=135&_sid=89bce7313&_ss=r",119000,119000,119000,"0.00%","0.00%","mac-center"
"iPhone 16 Pro Max 512 GB Titanio natural",,"https://mac-center.com/products/iphone-16-pro-myx33be-a?_pos=136&_sid=89bce7313&_ss=r",8199000,8199000,8199000,"0.00%","0.00%","mac-center"
"Glass QDOS para iPhone 8/7/6 - Transparente",,"https://mac-center.com/products/glass-qdos-para-iphone-8-7-6-transparente?_pos=137&_sid=89bce7313&_ss=r",50000,50000,50000,"0.00%","0.00%","mac-center"
"Protector de Pantalla ZAGG GLASS XTR Para iPhone 14 Pro",,"https://mac-center.com/products/protector-pantalla-invisibleshield-xtr2-iphone-14pro?_pos=138&_sid=89bce7313&_ss=r",149900,99000,99000,"-51.41%","0.00%","mac-center"
"iPhone 15 256 GB Verde",,"https://mac-center.com/products/iphone-15-mtpa3be-a?_pos=139&_sid=89bce7313&_ss=r",4689000,4689000,4689000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 PRO MORADO",,"https://mac-center.com/products/estuche-magsafe-iphone-15-pro-morado?_pos=140&_sid=89bce7313&_ss=r",39000,39000,39000,"0.00%","0.00%","mac-center"
"iPhone 14 Plus 256 GB (PRODUCT)RED",,"https://mac-center.com/products/iphone-14-mq573be-a?_pos=141&_sid=89bce7313&_ss=r",4699000,4699000,4699000,"0.00%","0.00%","mac-center"
"Case GRIFFIN SURVIVOR Clear Para iPhone 14 Plus  - Negro",,"https://mac-center.com/products/griffin-survivor-clear-case-for-iphone-14-plus-black?_pos=142&_sid=89bce7313&_ss=r",159000,159000,159000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 PRO TRANS",,"https://mac-center.com/products/estuche-magsafe-iphone-15-pro-trans-1?_pos=143&_sid=89bce7313&_ss=r",49000,49000,49000,"0.00%","0.00%","mac-center"
"Protector de Lentes de Camara MARKSTRONG  Para iPhone 14/14Plus",,"https://mac-center.com/products/t-glass-camera-lens-iphone-14-14-plus?_pos=144&_sid=89bce7313&_ss=r",99000,99000,99000,"0.00%","0.00%","mac-center"
"Case UAG Dot con MagSafe Para iPhone 14 Plus (Exclusivo de Apple) - Negro",,"https://mac-center.comhttps://mac-center.com/products/uag-dot-case-magsafe-iphone-14-plus-bk",239000,239000,239000,"0.00%","0.00%","mac-center"
"Case UAG DOT MAGSAFE Para iPhone 14 Pro - Marshmallow",,"https://mac-center.comhttps://mac-center.com/products/uag-dot-case-magsafe-iphone-14-pro-marsh",239000,239000,239000,"0.00%","0.00%","mac-center"
"Case UAG Dot con MagSafe Para iPhone 14 Plus (Exclusivo de Apple) - Azul Claro",,"https://mac-center.comhttps://mac-center.com/products/uag-dot-w-magsaf-iphone-14-plus-cerulean",239000,239000,239000,"0.00%","0.00%","mac-center"
"CASE UAG PATHFINDER IPH 16 PR CLR",,"https://mac-center.comhttps://mac-center.com/products/case-uag-pathfinder-clear-magsafe-iphone-16-pro-clear",219000,219000,219000,"0.00%","0.00%","mac-center"
"CASE UAG PATHFINDER IPH 16 PM CLR",,"https://mac-center.comhttps://mac-center.com/products/case-uag-pathfinder-clear-magsafe-iphone-16-pro-max-clear",219000,219000,219000,"0.00%","0.00%","mac-center"
"CASE UAG PATHFINDER IPH 16 PM NEON",,"https://mac-center.comhttps://mac-center.com/products/case-uag-pathfinder-clear-magsafe-iphone-16-pro-max-neon",219000,219000,219000,"0.00%","0.00%","mac-center"
"CASE UAG PATHFINDER IPH 16 PM BLK",,"https://mac-center.comhttps://mac-center.com/products/case-uag-pathfinder-clear-magsafe-iphone-16-pro-max-black",219000,219000,219000,"0.00%","0.00%","mac-center"
"CASE UAG PATHFINDER IPH 16 PR BLK",,"https://mac-center.comhttps://mac-center.com/products/case-uag-pathfinder-clear-magsafe-iphone-16-pro-black",219000,219000,219000,"0.00%","0.00%","mac-center"
"CASE CATALYST IPH 15PM OC/BL",,"https://mac-center.comhttps://mac-center.com/products/case-catalyst-iph-15pm-oc-bl",209000,209000,209000,"0.00%","0.00%","mac-center"
"CASE ITSKINS SUPREME R IPH 16 BLK",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-supreme-r-clear-magsafe-iphone-16-black",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE ITSKINS SUPREME R IPH 16 PM BLK",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-supreme-r-clear-magsafe-iphone-16-pro-max-black",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE ITSKINS SUPREME R IPH 16 PR BLK",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-supreme-r-clear-magsafe-iphone-16-pro-black",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE ITSKINS SUPREME R IPH 16 PL BLK",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-supreme-r-clear-magsafe-iphone-16-plus-black",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE ITSKINS SUPREME R IPH 16 PL TRP",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-supreme-r-clear-magsafe-iphone-16-plus-transparent",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE ITSKINS SUPREME R IPH 16 PR TRP",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-supreme-r-clear-magsafe-iphone-16-pro-transparent",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE ITSKINS SUPREME R IPH 16 TRP",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-supreme-r-clear-magsafe-iphone-16-transparent",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE CATALYST MG IPH 16 PR BLK",,"https://mac-center.comhttps://mac-center.com/products/case-catalyst-influence-magsafe-iphone-16-pro-stealth-black",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE CATALYST MG IPH 16 PR CLR",,"https://mac-center.comhttps://mac-center.com/products/case-catalyst-influence-magsafe-iphone-16-pro-clear",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE CATALYST MG IPH 16 PM BLU",,"https://mac-center.comhttps://mac-center.com/products/case-catalyst-influence-magsafe-iphone-16-pro-max-ocean-blue",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE CATALYST INFLUENCE MAGSAFE IPHONE 16 PRO MAX STEALTH BLACK",,"https://mac-center.comhttps://mac-center.com/products/case-catalyst-influence-magsafe-iphone-16-pro-max-stealth-black",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE CATALYST MG IPH 16 BLK",,"https://mac-center.comhttps://mac-center.com/products/case-catalyst-influence-magsafe-iphone-16-stealth-black",199000,199000,199000,"0.00%","0.00%","mac-center"
"CASE CATALYST MG IPH 16 PM CLR",,"https://mac-center.comhttps://mac-center.com/products/case-catalyst-influence-magsafe-iphone-16-pro-max-clear",199000,199000,199000,"0.00%","0.00%","mac-center"
"StarterPack Case + Protector + Cargador QDOS para iPhone 13/14",,"https://mac-center.comhttps://mac-center.com/products/case-qdos-starter-iphone-13-14-adaptador-20w-protector-pantalla",189000,189000,189000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 Plus - Negro",,"https://mac-center.comhttps://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-plus-mt103zm-a",309000,309000,309000,"0.00%","0.00%","mac-center"
"StarterPack Case + Protector + Cargador QDOS para iPhone 13/14",,"https://mac-center.com/products/case-qdos-starter-iphone-13-14-adaptador-20w-protector-pantalla?_pos=145&_sid=f3888b0dd&_ss=r",189000,189000,189000,"0.00%","0.00%","mac-center"
"Vidrio Iphone 7/8 Plus",,"https://mac-center.com/products/vidrio-iphone-7-8-plus?_pos=146&_sid=f3888b0dd&_ss=r",38000,38000,38000,"0.00%","0.00%","mac-center"
"PLEX PLUS - SHIELD FOR IPHONE 7/8 PLUS",,"https://mac-center.com/products/plex-plus-shield-for-iphone-7-8-plus?_pos=147&_sid=f3888b0dd&_ss=r",42000,42000,42000,"0.00%","0.00%","mac-center"
"CASE QDOS HYBRID SOFT MAGSAFE IPHONE 16 PLUS BLUE",,"https://mac-center.com/products/case-qdos-hybrid-soft-magsafe-iphone-16-plus-blue?_pos=148&_sid=f3888b0dd&_ss=r",119000,119000,119000,"0.00%","0.00%","mac-center"
"Case GEAR4 DENALI SNAP Para iPhone 14 Plus - Verde",,"https://mac-center.com/products/gear4-denali-snap-c-iphone-14-max-green?_pos=149&_sid=f3888b0dd&_ss=r",169900,169900,169900,"0.00%","0.00%","mac-center"
"Funda para iPhone 12/12 Pro Supremme Clear - Smoke and Transpa...",,"https://mac-center.com/products/funda-para-iphone-12-mini-supremme-clear-transparent?_pos=150&_sid=f3888b0dd&_ss=r",64532,64532,64532,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-personalizar-tu-iphone?_pos=151&_sid=f3888b0dd&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/antes-de-planear-la-compra-conoce-todo-del-iphone-15-y-iphone-15-plus?_pos=152&_sid=f3888b0dd&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/iphone-13-pro-y-iphone-13-pro-max-cual-es-tu-mejor-opcion?_pos=153&_sid=f3888b0dd&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/12-trucos-del-iphone-14-y-iphone-14-pro-para-potenciar-tu-experiencia?_pos=154&_sid=f3888b0dd&_ss=r",0,0,0,,"NaN%","mac-center"
"Case PATCHWORKS LUMINA Para iPhone 14 Plus  -  Transparente/Negro",,"https://mac-center.com/products/patchworks-lumina-magsafe-black-iphone-14-plus-lum-02378?_pos=155&_sid=f3888b0dd&_ss=r",39000,39000,39000,"0.00%","0.00%","mac-center"
"GEAR4-CASES-MILAN SNAP-APPLE-IPHONE 14",,"https://mac-center.com/products/gear4-cases-milan-snap-apple-iphone-14-p?_pos=156&_sid=f3888b0dd&_ss=r",149900,149900,149900,"0.00%","0.00%","mac-center"
"Case GEAR4 HAVANA Para iPhone 13 Pro - Negro",,"https://mac-center.com/products/gear4-case-havana-for-iphone-13-pro-blac?_pos=157&_sid=f3888b0dd&_ss=r",89900,89900,89900,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/10-fundas-para-iphone-15-y-iphone-15-pro-que-no-puedes-dejar-pasar?_pos=158&_sid=f3888b0dd&_ss=r",0,0,0,,"NaN%","mac-center"
"PROTECTOR DE PANTALLA ADD ON IPHONE 14 PRO",,"https://mac-center.com/products/protector-pantalla-add-on-iph-14p?_pos=159&_sid=f3888b0dd&_ss=r",79000,79000,79000,"0.00%","0.00%","mac-center"
"Protector de pantalla Belkin  con UltraGlass SCREENFORC Para i...",,"https://mac-center.com/products/belkin-tcp-for-iphone-13-pro-max-ultra-g?_pos=160&_sid=f3888b0dd&_ss=r",149000,149000,149000,"0.00%","0.00%","mac-center"
"Vidrio Ecologico Qdos OptiGuard Para iPhone 15 Pro Max -  Tran...",,"https://mac-center.com/products/optiguard-eco-glass-iphone-15-pro-max?_pos=161&_sid=f3888b0dd&_ss=r",119000,119000,119000,"0.00%","0.00%","mac-center"
"Care Protection Plan Apple iPhone 1",,"https://mac-center.com/products/care-protection-plan-apple-iphone-1?_pos=162&_sid=f3888b0dd&_ss=r",183900,183900,183900,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/diferencias-entre-el-iphone-13-y-el-iphone-14-que-cambio-y-por-que-deberias-considerarlo?_pos=163&_sid=f3888b0dd&_ss=r",0,0,0,,"NaN%","mac-center"
"iPhone 16 Plus 512 GB Negro",,"https://mac-center.com/products/iphone-16-my1p3be-a?_pos=164&_sid=f3888b0dd&_ss=r",6999000,6999000,6999000,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/todo-lo-que-debes-saber-sobre-el-iphone-15-pro-y-iphone-15-pro-max?_pos=165&_sid=f3888b0dd&_ss=r",0,0,0,,"NaN%","mac-center"
"Case GEAR4 MILAN SNAP Para iPhone 14 Plus - Aurora",,"https://mac-center.com/products/gear4-milan-snap-c-iphone-14-max-aurora?_pos=166&_sid=f3888b0dd&_ss=r",169900,169900,169900,"0.00%","0.00%","mac-center"
"CASE QDOS HYBRID SOFT MAGSAFE IPHONE 16 PLUS PINK",,"https://mac-center.com/products/case-qdos-hybrid-soft-magsafe-iphone-16-plus-pink?_pos=167&_sid=f3888b0dd&_ss=r",119000,119000,119000,"0.00%","0.00%","mac-center"
"Protector de Pantalla Para iPhone X/XS/11 Pro Glass",,"https://mac-center.com/products/protector-de-pantalla-para-iphone-x-xs-11-pro-glass?_pos=168&_sid=f3888b0dd&_ss=r",53000,53000,53000,"0.00%","0.00%","mac-center"
"Care Protection Plan Apple iPhone 1",,"https://mac-center.comhttps://mac-center.com/products/care-protection-plan-apple-iphone-1",183900,183900,183900,"0.00%","0.00%","mac-center"
"CASE ITSKINS HYBRID R IPH 16 BLU",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-hybrid-r-vapor-magsafe-iphone-16-blue",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE ITSKINS HYBRID R IPH 16 SMK",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-hybrid-r-vapor-magsafe-iphone-16-smoke",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE ITSKINS HYBRID R IPH 16 PM BLU",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-hybrid-r-vapor-magsafe-iphone-16-pro-max-blue",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE ITSKINS HYBRID R IPH 16 PR BLU",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-hybrid-r-vapor-magsafe-iphone-16-pro-blue",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE ITSKINS HYBRID R IPH 16 PR SMK",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-hybrid-r-vapor-magsafe-iphone-16-pro-smoke",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE ITSKINS HYBRID R IPH 16 PR TRP",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-hybrid-r-clear-magsafe-iphone-16-pro-transparent",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE UAG ESSENTIAL ARMOR IPH 16 PM PNK",,"https://mac-center.comhttps://mac-center.com/products/case-uag-essential-armor-magsafe-iphone-16-pro-max-pink",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE UAG ESSENTIAL ARMOR IPH 16 PM BLU",,"https://mac-center.comhttps://mac-center.com/products/case-uag-essential-armor-magsafe-iphone-16-pro-max-blue",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE UAG ESSENTIAL ARMOR IPH 16 PR PNK",,"https://mac-center.comhttps://mac-center.com/products/case-uag-essential-armor-magsafe-iphone-16-pro-pink",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE UAG ESSENTIAL ARMOR IPH 16 PM GRY",,"https://mac-center.comhttps://mac-center.com/products/case-uag-essential-armor-magsafe-iphone-16-pro-max-grey",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE UAG ESSENTIAL ARMOR IPH 16 PR GRY",,"https://mac-center.comhttps://mac-center.com/products/case-uag-essential-armor-magsafe-iphone-16-pro-grey",179000,179000,179000,"0.00%","0.00%","mac-center"
"CASE UAG ESSENTIAL ARMOR IPH 16 PR BLU",,"https://mac-center.comhttps://mac-center.com/products/case-uag-essential-armor-magsafe-iphone-16-pro-blue",179000,179000,179000,"0.00%","0.00%","mac-center"
"Case GEAR4 MILAN SNAP Para iPhone 14 Pro - Azul/Transparente",,"https://mac-center.comhttps://mac-center.com/products/gear4-milan-snap-c-iphone-14-pro-blue-s",169900,169900,169900,"0.00%","0.00%","mac-center"
"Case GEAR4 Milan Snap con MagSafe para iPhone 14 Plus - Transparente/Verde",,"https://mac-center.comhttps://mac-center.com/products/gear4-milan-snap-c-iphone-14-max-green-s",169900,169900,169900,"0.00%","0.00%","mac-center"
"Case GEAR4 MILAN SNAP Para iPhone 14 Plus - Aurora",,"https://mac-center.comhttps://mac-center.com/products/gear4-milan-snap-c-iphone-14-max-aurora",169900,169900,169900,"0.00%","0.00%","mac-center"
"Case GEAR4 DENALI SNAP Para iPhone 14 Plus - Verde",,"https://mac-center.comhttps://mac-center.com/products/gear4-denali-snap-c-iphone-14-max-green",169900,169900,169900,"0.00%","0.00%","mac-center"
"Case GEAR4 DENALI SNAP Para iPhone 14 Pro - Verde",,"https://mac-center.comhttps://mac-center.com/products/gear4-denali-snap-c-iphone-14-pro-green",169900,169900,169900,"0.00%","0.00%","mac-center"
"Base Magnética Belkin Compatible MagSafe Para Todos iPhone 12/13/14 - AirPods Case inalámbrico \7.5w-Negro",,"https://mac-center.comhttps://mac-center.com/products/base-de-carga-belkin-compatible-magsafe-iphone-12-7-5w-negro",299000,575000,299000,"48.00%","48.00%","mac-center"
"CASE GRIFFIN SURVIVOR STRONG IPHONE 14",,"https://mac-center.comhttps://mac-center.com/products/griffin-survivor-st-iphone-14-pro-max-cl",169000,169000,169000,"0.00%","0.00%","mac-center"
"CASE ITSKINS HYBRID R IPH 16 PM SMK",,"https://mac-center.comhttps://mac-center.com/products/case-itskins-hybrid-r-vapor-magsafe-iphone-16-pro-max-smoke",169000,169000,169000,"0.00%","0.00%","mac-center"
"CASE DECODED MG IPH 16 PHM",,"https://mac-center.comhttps://mac-center.com/products/case-decoded-backover-magsafe-iphone-16-phantom",169000,169000,169000,"0.00%","0.00%","mac-center"
